Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
87	-7.819081	2.3904474	-4.8898993	-18.156897	-5.850398	1.4160436	-3.9601588	-8.643935	60.0	60.0	347999	-0.94229954	1.3322899	2.293018	-8.692434	0.88286066	0.01035573	1469.669410943985
88	-7.3163548	1.4391336	-5.135967	-10.878649	-4.7816277	1.7097684	-3.1479623	-8.170147	60.0	60.0	351999	-0.9457063	1.3001584	1.3315408	-8.995277	0.8922058	0.010552408	1486.5474240779877
89	-7.9297876	2.420212	-4.786463	-14.878946	-6.092015	2.6203182	-3.500493	-12.170793	60.0	60.0	355999	-0.91418904	1.3668841	3.1470656	-8.58091	0.85030454	0.012689743	1503.5833175182343
90	-7.77234	1.9970857	-4.7719026	-12.95578	-6.220191	1.430261	-3.6945198	-8.258239	60.0	60.0	359999	-0.79996467	1.4247597	2.2165246	-8.839627	0.7414742	0.015388977	1521.6218311786652
91	-7.4680395	1.432959	-5.002851	-10.8764	-5.21454	1.203855	-3.3628805	-7.0227695	60.0	60.0	363999	-0.8678252	1.3229415	1.4143229	-8.624807	0.8124393	0.010847696	1538.7474524974823
92	-7.228942	1.403122	-4.8471665	-11.355855	-6.4743805	1.2682595	-4.07115	-8.085109	60.0	60.0	367999	-0.944929	1.2937688	1.9583497	-10.3418	0.89152825	0.010271386	1555.836908340454
93	-7.09646	1.460709	-5.230086	-9.71749	-5.7794905	1.3950257	-3.546086	-7.6635485	60.0	60.0	371999	-0.9831828	1.2764057	0.99875164	-8.564993	0.9307484	0.009563186	1573.4713282585144
94	-7.3440776	1.5256374	-4.978938	-11.231832	-5.2845	1.5169042	-3.8766956	-7.972407	60.0	60.0	375999	-1.0066587	1.2830354	1.6136506	-8.376963	0.9539154	0.01049322	1590.5704293251038
95	-7.2964725	1.5293213	-4.718029	-10.546085	-4.863139	0.9340276	-3.6168911	-6.63634	60.0	60.0	379999	-1.0134826	1.285497	3.1893795	-8.295458	0.96119213	0.01145352	1608.3858847618103
96	-7.1172566	1.5055192	-4.878236	-10.054332	-4.956866	1.3562998	-3.7451394	-7.561916	60.0	60.0	383999	-1.0101682	1.2814379	3.7740774	-8.500416	0.95825535	0.009966286	1625.5020740032196
97	-6.7545977	1.4026157	-4.9395504	-9.803743	-5.2308764	1.6001433	-3.572587	-8.212766	60.0	60.0	387999	-1.0158054	1.274136	1.104846	-8.881152	0.9648873	0.009397972	1642.6089217662811
98	-6.92543	1.3748782	-4.8011684	-9.556997	-5.171698	1.5019094	-3.5890706	-8.048279	60.0	60.0	391999	-1.0209919	1.278503	3.5425181	-8.32493	0.97049576	0.01003427	1660.4125661849976
99	-6.96416	1.3011277	-4.952188	-9.232388	-5.859234	1.1941909	-4.1703653	-7.714049	60.0	60.0	395999	-1.0159944	1.2865694	1.1815927	-9.730379	0.9646548	0.009570107	1677.5189275741577
100	-7.255753	1.484615	-5.035564	-9.796611	-5.56506	1.020145	-4.0056024	-7.604399	60.0	60.0	399999	-0.98576415	1.2867897	1.0226612	-8.563628	0.9342195	0.010053841	1694.944387435913
101	-7.2073503	1.3860023	-5.2141924	-9.643503	-5.8132076	1.184568	-3.5520215	-7.5421176	60.0	60.0	403999	-0.9834612	1.2786602	0.5974517	-8.129961	0.9329366	0.009476343	1712.7138617038727
102	-7.101208	1.5000646	-5.07385	-10.852437	-5.2413635	1.7132636	-3.59786	-8.13974	60.0	60.0	407999	-1.0024325	1.2670773	0.62615037	-8.281088	0.95295215	0.009372191	1729.7860848903656
103	-7.097542	1.3687018	-4.743146	-9.598588	-5.5332923	1.452001	-3.4512675	-7.929685	60.0	60.0	411999	-1.0206087	1.2694598	4.940989	-9.171967	0.9679314	0.012496897	1747.495346069336
104	-7.746615	1.8989565	-4.8584824	-14.212065	-5.916003	1.9891281	-3.485018	-9.596938	60.0	60.0	415999	-0.9839282	1.2273234	3.1393468	-8.7309065	0.92660767	0.011047647	1763.894114971161
105	-7.207947	1.5852456	-5.3594456	-14.281675	-5.025437	1.2430757	-3.5205717	-7.214715	60.0	60.0	419999	-0.9944668	1.271862	1.2373743	-8.613947	0.94397944	0.009986067	1780.9946384429932
106	-6.9912195	1.5188477	-4.8580794	-9.915357	-4.724808	1.5146886	-3.4808254	-7.763062	60.0	60.0	423999	-0.98142827	1.2736928	2.1075017	-8.231556	0.9309234	0.009227778	1798.5726623535156
107	-7.1509933	1.3782804	-4.978964	-9.8657675	-5.30556	1.4669006	-3.3718588	-7.843384	60.0	60.0	427999	-0.97889525	1.2520239	3.97214	-8.110308	0.92884046	0.0094622215	1815.7596597671509
108	-7.720307	3.6634793	-5.1733875	-35.226597	-5.7236457	1.39115	-3.7170904	-7.0579767	60.0	60.0	431999	-0.9633082	1.2529246	12.050087	-8.302721	0.91065615	0.010083698	1833.4619364738464
109	-10.644021	7.4953628	-5.095798	-35.667797	-7.295123	3.2742815	-3.4353693	-14.374873	60.0	60.0	435999	-0.78260666	1.3974096	5.0692635	-8.0994625	0.70972854	0.014498596	1850.5947122573853
110	-8.166748	2.071993	-5.0579987	-13.864597	-6.5804	1.6982796	-4.1376925	-9.508615	60.0	60.0	439999	-0.6783967	1.3840774	3.7427216	-9.222029	0.62017566	0.014733963	1868.006225824356
111	-7.973878	1.6645619	-5.1695514	-11.897472	-5.5447564	1.4843599	-4.352853	-9.557971	60.0	60.0	443999	-0.8253295	1.3015147	1.7749193	-9.60667	0.77273756	0.010666389	1885.7648544311523
112	-7.2125583	1.6798034	-4.8973184	-12.254175	-5.975347	1.6549342	-3.646823	-8.012481	60.0	60.0	447999	-0.89624697	1.2821805	0.4457686	-10.220485	0.8447475	0.00999164	1903.0839784145355
113	-7.197728	1.5844812	-4.7531686	-10.499586	-5.411552	0.97300655	-4.079711	-6.9836054	60.0	60.0	451999	-0.94252914	1.289522	3.7813122	-9.18465	0.89284587	0.011787834	1920.0893037319183
114	-7.144527	1.4462118	-4.917829	-10.117554	-5.65614	1.3507475	-3.6772814	-8.081554	60.0	60.0	455999	-0.974904	1.2771186	0.16294909	-9.110326	0.9254749	0.010598944	1937.8040680885315
115	-7.1504574	1.5341293	-4.7922025	-10.20295	-5.6086	1.3773032	-3.7100253	-7.181681	60.0	60.0	459999	-0.9747468	1.2673515	0.60311556	-8.646741	0.92500275	0.011330314	1954.8693993091583
116	-7.161357	1.424999	-4.966565	-9.986166	-4.9622645	1.5300719	-3.521027	-8.000197	60.0	60.0	463999	-0.9796865	1.2769988	0.14040613	-8.849512	0.92905813	0.01035948	1972.709558725357
117	-7.3533516	1.4016552	-5.0149274	-10.645694	-5.392191	1.6786971	-3.6076627	-7.8086805	60.0	60.0	467999	-0.9636089	1.2771193	0.13482618	-9.173226	0.9132529	0.010400705	1990.0329115390778
118	-7.3188944	1.5610288	-4.9019837	-9.982671	-5.4265943	1.7199211	-3.7710648	-7.856544	60.0	60.0	471999	-0.9710969	1.2825089	0.031361103	-8.725594	0.92267466	0.009735479	2007.2944757938385
119	-7.001971	1.4598155	-5.112013	-10.304577	-5.4433765	1.4075015	-3.722176	-7.751346	60.0	60.0	475999	-0.98703843	1.2703075	0.06001568	-8.675285	0.9380775	0.010410434	2024.9894089698792
120	-7.060804	1.4120257	-4.8926773	-9.650068	-5.960877	1.4766754	-4.009255	-7.80772	60.0	60.0	479999	-0.9692382	1.2702789	0.20572257	-8.502267	0.9188448	0.0097397845	2041.8197040557861
121	-7.330853	1.5318748	-4.8362203	-10.372273	-5.6165934	1.6598625	-3.6257396	-7.906063	60.0	60.0	483999	-0.94912565	1.2653171	0.16488695	-8.393324	0.89945287	0.009824934	2059.265590429306
122	-7.0403085	1.4077227	-5.176146	-10.933989	-5.929715	1.5888696	-3.686328	-8.221325	60.0	60.0	487999	-0.9400868	1.2627125	2.8197286	-8.615865	0.89000696	0.009383081	2076.761267900467
