Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
83	-7.6510158	1.503443	-5.1144843	-10.785866	-5.2758636	1.5062845	-3.628029	-7.6902966	30.0	30.0	331999	-1.1970588	1.4125037	2.3151197	-11.119342	1.0939367	0.019039303	1419.2433686256409
84	-7.621148	1.5997527	-4.787622	-10.624848	-5.632079	1.5911405	-3.570551	-8.275626	30.0	30.0	335999	-1.1570016	1.4072938	3.8034346	-12.374099	1.0524541	0.018689265	1436.058800458908
85	-7.7178764	1.5373886	-5.273788	-12.942551	-5.712451	1.5415463	-3.434056	-7.9153013	30.0	30.0	339999	-1.156928	1.4065682	3.574897	-10.102627	1.0539502	0.019159298	1453.616313457489
86	-7.613899	1.5513119	-4.8632593	-12.259362	-4.942142	0.9273352	-3.8881083	-6.616408	30.0	30.0	343999	-1.1748513	1.4107039	4.5592527	-10.968688	1.0754416	0.01822181	1470.9921898841858
87	-7.8194633	1.4641471	-5.3703094	-11.212436	-4.7552066	1.3193778	-3.5141456	-7.4284205	30.0	30.0	347999	-1.2097907	1.4095744	2.5515587	-9.980431	1.1098264	0.0180685	1488.4480798244476
88	-7.703143	1.9477504	-4.887182	-15.588047	-5.7164235	1.3592952	-3.5081255	-8.168911	30.0	30.0	351999	-1.1883198	1.4082043	3.7039566	-10.467624	1.0861964	0.019708725	1506.3525416851044
89	-7.596771	1.5426341	-5.000192	-10.961229	-4.736772	1.6590929	-3.4381537	-7.957106	30.0	30.0	355999	-1.1504155	1.4100397	4.755892	-12.462202	1.0469424	0.016497066	1523.6940059661865
90	-7.4008446	1.6282644	-5.0959296	-11.374595	-6.1928525	1.223967	-4.219544	-8.318831	30.0	30.0	359999	-1.1309979	1.4011714	2.546373	-9.7622795	1.0281863	0.016400315	1541.591581106186
91	-7.5550537	1.4698602	-5.2321534	-11.548571	-5.540869	1.5629569	-3.5811179	-7.9061313	30.0	30.0	363999	-1.1423367	1.4036528	2.186546	-9.816784	1.0412456	0.016681645	1559.3180129528046
92	-7.601527	1.6010203	-5.170139	-13.395603	-5.639142	1.1154321	-3.432256	-7.3335834	30.0	30.0	367999	-1.1407785	1.4118651	2.1280653	-9.63525	1.0385369	0.016932186	1576.6990025043488
93	-7.557333	1.4559875	-5.1750903	-10.996922	-5.249321	1.5573598	-3.5433865	-7.71942	30.0	30.0	371999	-1.133182	1.4042164	2.0662453	-10.319698	1.0317473	0.01598015	1593.9296188354492
94	-7.4318256	1.4015845	-4.935872	-11.378526	-5.0742493	1.6198019	-3.688155	-8.018047	30.0	30.0	375999	-1.1081474	1.4101032	2.7089891	-10.517371	1.0047312	0.015410328	1611.7302384376526
95	-7.8463345	1.5881963	-5.0188737	-11.936366	-5.812569	1.4934193	-3.553628	-7.58419	30.0	30.0	379999	-1.1044726	1.4016979	1.3099592	-11.226643	1.0041863	0.015139924	1628.8564686775208
96	-7.446008	1.4697831	-4.8243656	-11.070962	-4.97768	1.5619009	-3.528167	-7.3969016	30.0	30.0	383999	-1.126476	1.3955954	3.358504	-11.426177	1.0261831	0.015466717	1646.7874794006348
97	-7.6679077	1.5151463	-4.815249	-10.693533	-4.786294	1.4110618	-3.4212072	-7.7849536	30.0	30.0	387999	-1.1155788	1.3911918	2.709382	-10.134968	1.0146308	0.014781198	1664.1337909698486
98	-7.5900593	1.8774083	-5.3995457	-21.794603	-4.7693696	1.1856136	-3.521452	-6.529324	30.0	30.0	391999	-1.1129478	1.391257	3.420463	-9.8933	1.0118216	0.015067709	1681.4132952690125
99	-7.5257764	1.5661637	-4.993306	-11.327195	-5.2076006	1.5319806	-3.541272	-7.3719745	30.0	30.0	395999	-1.1113542	1.3903718	2.0485206	-10.349719	1.0106174	0.01588515	1699.3765170574188
100	-7.5849195	1.5582064	-4.802881	-10.417644	-4.687203	0.96107674	-3.7502394	-7.0054703	30.0	30.0	399999	-1.1230279	1.3857946	3.6146746	-9.957527	1.0232046	0.016227253	1716.5565259456635
101	-8.599006	3.735565	-5.054693	-23.595871	-9.044986	5.7472243	-3.5979648	-20.656685	30.0	30.0	403999	-1.127853	1.3672963	4.1804647	-12.937332	1.0205021	0.018356444	1734.0010702610016
102	-7.4491158	1.5565246	-4.8247204	-13.911381	-6.1642737	1.3787332	-3.3855917	-7.971142	30.0	30.0	407999	-1.145065	1.3901509	3.3941083	-10.618036	1.0457534	0.018350648	1751.7260808944702
103	-7.633576	1.620564	-4.8654494	-12.523467	-5.9216547	1.4434282	-3.703402	-7.944894	30.0	30.0	411999	-1.1480631	1.3887526	3.5722804	-11.238976	1.0501075	0.017775564	1768.9557235240936
104	-7.546485	1.5052989	-4.7760744	-10.503435	-4.9021544	1.3201234	-3.5525246	-7.1470103	30.0	30.0	415999	-1.1666429	1.3911403	4.540886	-9.99904	1.069462	0.01691806	1786.7700707912445
105	-7.65085	1.5036826	-5.239583	-11.330781	-5.631858	1.2785614	-4.322803	-7.84551	30.0	30.0	419999	-1.1522872	1.3825508	3.5117266	-10.644444	1.0554665	0.017954703	1804.1022188663483
106	-7.51689	1.458878	-5.098627	-10.78859	-5.466178	1.6231816	-3.563062	-8.100161	30.0	30.0	423999	-1.153828	1.3848797	4.7655134	-9.817625	1.0580792	0.017400844	1821.4041090011597
107	-7.630531	1.5775092	-4.850945	-11.107952	-4.8912396	1.4577818	-3.5064585	-7.4333563	30.0	30.0	427999	-1.1781983	1.3947115	1.6579084	-9.873518	1.0823041	0.017206542	1839.462529182434
108	-7.423831	1.4306476	-5.023082	-10.446568	-4.8776407	1.2149876	-3.671024	-7.176456	30.0	30.0	431999	-1.1484168	1.3979287	3.4904768	-9.88373	1.0497593	0.016697895	1856.877256155014
109	-7.5014906	1.5474246	-5.010535	-11.244361	-5.8604574	1.5974996	-3.5082297	-8.00009	30.0	30.0	435999	-1.1286333	1.3941777	2.7726123	-10.210793	1.0306188	0.015480074	1874.0972537994385
110	-7.424422	1.5573804	-4.5917435	-10.741717	-6.222627	1.0477163	-3.6334488	-7.5644674	30.0	30.0	439999	-1.1072023	1.3931651	1.8583765	-10.695749	1.008778	0.016555507	1892.3981454372406
111	-7.776198	1.5161226	-4.92192	-10.926727	-5.5822935	1.7273246	-3.517916	-8.131475	30.0	30.0	443999	-1.0884384	1.3966842	3.4782557	-9.892294	0.98786765	0.015487318	1909.8006446361542
112	-7.4455867	1.4220124	-4.5562286	-10.442736	-5.651368	1.4929363	-3.636166	-8.176574	30.0	30.0	447999	-1.0801628	1.3807125	3.7871342	-10.170248	0.98143464	0.015495348	1927.3338649272919
113	-7.4287424	1.4401257	-4.9616323	-10.258669	-5.2249517	1.3139912	-3.5558107	-7.6256256	30.0	30.0	451999	-1.0828377	1.3817523	2.0780015	-9.663123	0.9845406	0.014173248	1944.6618192195892
114	-7.6065903	1.5175054	-5.3099003	-11.583069	-5.1800547	1.4253435	-3.3470907	-7.517328	30.0	30.0	455999	-1.0888638	1.3905861	2.9164345	-10.255344	0.99056935	0.013988426	1962.0085260868073
115	-7.4905624	1.3490723	-4.9043665	-10.658206	-4.910114	1.7945524	-3.5231001	-8.365808	30.0	30.0	459999	-1.1025832	1.3750622	2.7362444	-9.97503	1.0052651	0.014636204	1980.0424344539642
116	-7.5940185	1.4174935	-5.0390186	-10.3801565	-6.085148	1.3408303	-3.605181	-7.5357995	30.0	30.0	463999	-1.0967379	1.3794892	3.0095885	-11.59791	0.9983912	0.01592389	1996.864623785019
117	-7.5839443	1.4909953	-5.2311177	-10.705006	-5.4994516	1.4561672	-3.8268824	-7.768877	30.0	30.0	467999	-1.0997248	1.3720633	4.4801326	-10.007034	1.0043938	0.014558595	2014.2810733318329
118	-7.8037944	1.5703512	-4.981413	-11.040284	-6.030059	1.4956439	-3.5073657	-7.824763	30.0	30.0	471999	-1.1337682	1.3756189	4.172284	-11.048575	1.0397993	0.014610498	2032.116678237915
119	-7.557558	1.4430015	-5.234361	-10.997602	-5.1018457	1.4874564	-3.5558298	-7.076905	30.0	30.0	475999	-1.1128187	1.3682998	3.9140875	-11.06364	1.0160135	0.015445516	2049.462090730667
120	-7.392658	1.4048885	-5.0103984	-10.907831	-5.4092727	1.5320549	-3.818545	-8.007004	30.0	30.0	479999	-1.1039882	1.3677014	5.580607	-11.208579	1.008893	0.015521785	2067.7357125282288
121	-7.623257	1.5783622	-5.2002144	-11.047218	-5.763402	1.8021109	-3.7684321	-8.536674	30.0	30.0	483999	-1.119951	1.3698927	7.2460666	-10.543022	1.0252324	0.015470368	2085.1536831855774
122	-7.4802465	1.6120853	-5.035509	-11.3871	-5.1272974	1.4789221	-3.491347	-7.8048	30.0	30.0	487999	-1.1083379	1.3709338	5.0616093	-12.618137	1.0126059	0.014942272	2102.4800221920013
