Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
105	-7.5703387	2.0267625	-3.9977193	-11.6785965	-7.469363	2.6716666	-3.9332361	-11.98798	120.0	120.0	419999	-1.0936652	1.2085496	0.54150677	-8.61526	1.0620515	0.009687482	1424.0370571613312
106	-8.394655	3.5013013	-4.722311	-24.106983	-5.9149733	2.126654	-2.2840798	-9.70543	120.0	120.0	423999	-1.094915	1.2122645	0.39781022	-9.951738	1.0634307	0.009980538	1436.8763856887817
107	-7.8283434	2.030182	-4.389435	-11.760715	-6.3369412	1.7758301	-3.3356473	-9.101765	120.0	120.0	427999	-1.0996331	1.2061834	0.40713596	-9.109739	1.0684882	0.010046782	1449.8157334327698
108	-7.942343	2.0199547	-3.8050315	-12.011695	-5.9942927	2.2316442	-2.3222759	-9.38287	120.0	120.0	431999	-1.095481	1.2029004	0.29304886	-9.241112	1.0642189	0.010754185	1462.717886209488
109	-7.110692	2.1047044	-3.580858	-11.51616	-6.244872	1.5242404	-3.1624796	-8.45106	120.0	120.0	435999	-1.0878206	1.2052135	0.3590021	-8.390575	1.0563991	0.009641655	1475.676696062088
110	-7.7570405	2.1649106	-5.0489573	-13.295519	-5.9970675	1.8804481	-3.6338453	-8.8229	120.0	120.0	439999	-1.0716027	1.21403	0.40989065	-9.813767	1.039935	0.010683416	1488.872355222702
111	-7.621698	2.345273	-3.4403017	-11.887353	-5.4967685	1.6249036	-3.012254	-9.266043	120.0	120.0	443999	-1.0518992	1.2132337	0.6323831	-10.690191	1.0198319	0.00993352	1501.7904844284058
112	-7.265604	2.0503664	-3.570533	-11.703823	-6.4710236	1.4388309	-5.1228204	-9.663682	120.0	120.0	447999	-1.0387058	1.2078986	0.55941224	-9.469785	1.0071987	0.009255014	1514.6897764205933
113	-7.787007	2.0116277	-4.4627624	-11.939279	-6.06781	1.5670481	-3.1914136	-8.012458	120.0	120.0	451999	-1.0448167	1.213728	0.5006027	-9.339561	1.0133724	0.009042288	1527.6137232780457
114	-7.5596995	1.9231424	-3.0287726	-11.659218	-7.7821703	2.110964	-4.3508387	-10.500535	120.0	120.0	455999	-1.0390036	1.194087	0.6296029	-8.986631	1.0070947	0.008633532	1540.5342242717743
115	-7.756827	1.9446266	-4.012717	-12.225792	-7.1363783	1.894209	-4.194279	-9.599634	120.0	120.0	459999	-1.0415138	1.1804473	1.1866655	-9.395146	1.0105239	0.008924224	1553.4125151634216
116	-7.54493	2.1055794	-3.6020975	-11.091982	-7.2350664	2.0004551	-3.0319445	-9.198907	120.0	120.0	463999	-1.0492644	1.1816515	1.1498113	-9.585789	1.0184807	0.008947775	1566.2566177845001
117	-7.5484295	2.1484864	-4.46471	-11.072092	-6.0864096	2.1046362	-2.9314635	-10.274743	120.0	120.0	467999	-1.0613493	1.1676006	2.5029392	-9.626705	1.0314422	0.009551797	1579.2112753391266
118	-8.184751	3.6219633	-3.999111	-25.164173	-6.7927947	2.0484512	-4.0861993	-10.397325	120.0	120.0	471999	-1.0872967	1.1649921	1.3346581	-8.433609	1.0576104	0.009408802	1592.123426437378
119	-7.739641	2.7089891	-3.7554166	-20.315395	-7.0602846	2.7054842	-2.780159	-11.502211	120.0	120.0	475999	-1.0923389	1.1804136	1.2148366	-8.37076	1.0611446	0.00974473	1605.074887752533
120	-7.955426	2.8078039	-4.4486494	-19.422523	-6.9616256	1.9316788	-3.3653133	-9.786479	120.0	120.0	479999	-1.0633886	1.2073879	2.2542398	-8.424859	1.0307226	0.009398177	1618.3178358078003
121	-7.504052	1.9016663	-3.568938	-13.100503	-6.640741	1.2013113	-4.2860627	-8.098803	120.0	120.0	483999	-1.0179406	1.2549964	2.162422	-9.078131	0.98584574	0.0095550595	1631.534598350525
122	-7.9373817	2.0636475	-4.773795	-13.808755	-7.142499	1.6100097	-4.6468062	-9.299085	120.0	120.0	487999	-1.0123081	1.2346281	1.3363531	-9.563419	0.98112196	0.009713785	1644.760864019394
123	-7.69835	2.120233	-4.250424	-12.550211	-6.3698416	2.824891	-2.5927367	-10.232215	120.0	120.0	491999	-1.0181913	1.1830564	1.0259149	-9.857043	0.98691285	0.010158795	1657.9608561992645
124	-8.051975	1.950545	-4.6146836	-12.740744	-6.5278993	1.4758681	-3.956645	-9.908127	120.0	120.0	495999	-1.0302529	1.1632593	0.8363936	-8.764418	0.99983865	0.009230882	1671.1844985485077
