Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
68	2.838074	45.59502	76.255264	-122.255035	144.10194	21.993961	192.29764	117.2089	192.7619	200.0	271999	20.96329	10.065627	60.36454	-34.77391	20.962706	10.066228	61.007404	-25.954103	-5.249467	1.9290926	21.604069	-18.320993	-21.741793	3.1360805	3.1399825	1857.334724187851
69	-5.9956636	38.112125	75.253586	-65.29482	133.15915	53.961246	210.19418	9.892843	176.43478	153.9	275999	21.306515	10.149577	60.786755	-25.509008	21.306633	10.146327	60.647163	-26.612484	-5.2380967	1.9260478	13.354218	-16.24951	-22.080797	3.200144	3.2196915	1884.2054500579834
70	11.364138	39.084526	77.564125	-69.64563	154.73792	17.851004	174.58572	107.19077	195.0	200.0	279999	21.612513	10.232309	61.413795	-36.969215	21.611973	10.23286	61.2746	-23.937971	-5.2304177	1.9410065	15.79095	-17.669716	-22.386187	3.2372532	3.2448454	1911.989077091217
71	-12.932729	37.901398	68.32183	-103.50346	153.11812	23.302717	196.76051	120.577385	191.09525	200.0	283999	22.063585	10.167885	60.516907	-26.007906	22.06366	10.166206	60.965797	-31.62186	-5.193893	1.940166	16.571209	-18.1237	-22.840544	3.29422	3.2967865	1939.0129897594452
72	-18.184849	53.278862	65.62292	-144.84877	147.13162	19.544275	192.89047	115.437294	194.38095	200.0	287999	22.350533	10.268121	63.184746	-27.245335	22.350965	10.265923	61.312954	-25.389296	-5.2292843	1.9302881	13.697842	-19.225018	-23.1209	3.241669	3.2563155	1966.4168863296509
73	-4.8986545	37.64439	60.838173	-85.46574	145.1621	29.10783	186.57895	69.18337	194.1	186.0	291999	22.647594	10.361999	62.85827	-25.225687	22.647987	10.359627	63.620716	-27.370722	-5.209464	1.936009	13.561792	-19.478828	-23.414099	3.3548155	3.3705437	1993.6704244613647
74	18.282303	38.212337	74.38996	-84.263664	129.01468	33.097393	169.58519	65.24071	187.04762	200.0	295999	22.764166	10.378136	62.40839	-27.337826	22.763905	10.379234	61.8758	-33.864635	-5.186419	1.9583994	17.372738	-18.16528	-23.526926	3.4597154	3.452624	2021.2948198318481
75	-11.272835	40.63777	71.95405	-78.04059	162.42847	35.787304	238.67072	111.315674	194.57143	200.0	299999	23.037062	10.339251	62.10872	-25.073305	23.037174	10.339778	62.81679	-27.655346	-5.19436	1.9516889	20.178165	-16.68202	-23.812536	3.3726957	3.3728921	2048.985068321228
76	0.453815	52.06824	108.50825	-87.79707	138.82315	25.482876	183.27094	77.356224	193.33333	200.0	303999	23.526718	10.559685	62.776203	-34.637905	23.526798	10.558547	60.57572	-27.075113	-5.1619596	1.9633076	21.37475	-18.42742	-24.297348	3.4614015	3.4490502	2076.664841413498
77	3.481892	29.896614	70.35865	-50.51207	125.96303	21.731876	158.11784	84.916466	184.5238	200.0	307999	23.699295	10.641802	63.7411	-31.333006	23.699198	10.639714	61.778027	-35.19192	-5.150616	1.9593668	16.60912	-19.724884	-24.465063	3.474443	3.5040357	2104.253760099411
78	4.433995	46.769783	105.68255	-95.11961	140.66776	43.955647	174.01268	13.844135	181.04546	182.2	311999	24.07029	10.752417	63.290314	-28.979	24.070747	10.750919	65.76053	-24.82517	-5.1248474	1.9719915	18.873299	-17.764555	-24.844131	3.5095446	3.5147676	2131.5906207561493
