Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
69	250.96695	120.78799	389.00467	130.1688	818.67786	326.52106	1051.2524	63.878292	894.5	824.8	275999	47.40052	12.571812	89.21081	-35.195633	47.400345	12.57016	88.63978	-26.907267	-2.67477	2.2175546	23.747555	-14.737539	-47.792805	2.220665	2.2393117	2367.5027821063995
70	190.56255	121.66552	417.40878	85.98086	867.8158	43.127407	958.8706	799.87616	913.2	1000.0	279999	47.78647	12.555836	93.4347	-30.156855	47.786003	12.555121	89.458176	-43.5738	-2.66625	2.2292552	28.334408	-14.991524	-48.1839	2.241561	2.2735624	2404.4406723976135
71	310.63663	104.033516	407.61105	141.8857	790.40485	166.89372	942.804	307.0526	1000.0	1000.0	283999	48.35695	12.629466	94.704926	-35.432617	48.35648	12.629901	92.293526	-37.22644	-2.6732988	2.240689	24.509045	-15.084695	-48.75793	2.2854571	2.2952623	2440.247793674469
72	204.60739	19.817436	227.51312	176.64159	786.86383	275.51337	1011.84753	10.533556	1000.0	901.1	287999	48.66294	12.834841	94.77564	-51.553368	48.66302	12.832697	94.69151	-52.358017	-2.6360407	2.2540326	31.541595	-14.888029	-49.06717	2.3314548	2.3551915	2474.7610425949097
73	360.89246	53.812256	408.65042	276.43756	745.83386	247.895	955.5513	195.89703	1000.0	844.8	291999	48.99064	12.927426	94.03653	-58.43179	48.99015	12.928839	97.14572	-53.592354	-2.6411765	2.2604842	22.155804	-14.144251	-49.38806	2.3507712	2.3609586	2508.353800535202
74	231.78271	118.34543	392.64777	-1.9239135	875.6284	188.9751	1006.2989	317.94806	576.4286	915.9	295999	49.32213	13.221526	94.896545	-68.21688	49.32169	13.222944	93.43992	-55.986343	-2.6257515	2.2733638	24.29373	-15.775925	-49.723694	2.377174	2.3777583	2543.024892807007
75	282.66534	164.1422	430.75998	21.58272	1021.694	83.67607	1117.9426	890.3175	1000.0	1000.0	299999	49.783165	13.441836	98.20292	-68.30002	49.783386	13.441148	93.393036	-66.86926	-2.6287494	2.2732737	26.955074	-15.007227	-50.189156	2.3825216	2.397462	2578.900316953659
76	377.56747	77.53682	469.4226	258.14548	875.0817	128.61116	1060.5436	578.7066	826.75	1000.0	303999	50.187897	13.788473	95.056564	-61.216457	50.18766	13.789105	98.071205	-63.57106	-2.6226912	2.2697937	26.849068	-16.57791	-50.59381	2.4550557	2.4553096	2614.7292127609253
77	310.52374	161.99971	505.16727	20.631306	937.902	106.03604	1060.2778	772.425	857.4	1000.0	307999	50.663	13.942468	99.61026	-58.97195	50.6629	13.941547	96.90239	-57.619267	-2.608687	2.274442	29.383055	-15.534412	-51.067226	2.4975786	2.5101542	2650.8868157863617
78	154.0204	135.1695	296.48047	-33.227497	804.9131	226.75023	1005.1942	297.48193	1000.0	1000.0	311999	50.96929	14.127313	96.84479	-82.111244	50.968636	14.127081	96.77539	-76.79596	-2.640057	2.2869945	22.450048	-16.584429	-51.364437	2.4919517	2.5223398	2686.389797925949
