Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
103	-9.341725	2.1651945	-3.8259068	-14.690444	-5.473703	1.8396285	-1.8871661	-8.233527	15.0	15.0	411999	-2.056853	1.7560761	4.258237	-14.374311	1.7980676	0.101132676	1942.2045631408691
104	-9.217721	2.367431	-4.648269	-15.056983	-7.394789	2.0102556	-3.5336301	-9.644103	15.0	15.0	415999	-2.0644815	1.7669623	3.2342095	-14.793428	1.8035388	0.10109291	1960.6866607666016
105	-9.188199	2.2874985	-4.696674	-16.318274	-5.9056892	2.005258	-3.8794706	-10.475558	15.0	15.0	419999	-2.0515022	1.7509303	5.422127	-14.36956	1.7917062	0.10044894	1979.3118658065796
106	-9.53007	2.9880939	-4.1470475	-23.514175	-4.857893	1.295234	-2.7694275	-6.5805497	15.0	15.0	423999	-2.0688357	1.7587143	3.6987553	-15.3310795	1.805149	0.103772655	1997.927767276764
107	-9.617022	3.5041149	-4.6505136	-26.800705	-6.0815268	2.489179	-1.8598143	-10.285699	15.0	15.0	427999	-2.087101	1.7661866	1.988805	-15.170277	1.8293849	0.10669144	2016.3948874473572
108	-9.357168	2.3260965	-3.7711387	-15.59422	-5.552668	2.3769011	-1.7096537	-8.802945	15.0	15.0	431999	-2.091357	1.7788467	1.2863711	-16.16482	1.8321843	0.106472164	2034.9406552314758
109	-9.436835	2.3461797	-3.3244393	-15.544365	-6.5556936	1.7139846	-4.395111	-8.628054	15.0	15.0	435999	-2.0750494	1.769801	3.0587978	-14.985785	1.8158321	0.103506595	2053.4063560962677
110	-9.332006	2.3041463	-4.0883737	-15.526802	-5.9996405	1.6919098	-2.566541	-8.009802	15.0	15.0	439999	-2.069642	1.7613775	3.3390803	-13.997493	1.810271	0.10274542	2072.504714012146
111	-9.103446	2.2624059	-4.3950152	-16.745216	-3.9381804	1.9585032	-1.7325532	-8.967061	15.0	15.0	443999	-2.0789003	1.7635621	2.9210496	-15.732776	1.8205986	0.10412735	2091.1777300834656
112	-9.4700165	2.3849943	-4.508692	-14.830213	-5.456593	2.4815867	-1.6405463	-9.521163	15.0	15.0	447999	-2.0722427	1.7613436	3.1505966	-14.581711	1.8132312	0.10329681	2109.768842935562
113	-9.267082	2.2983031	-3.518364	-14.601213	-5.463723	1.8709272	-2.5864253	-8.91157	15.0	15.0	451999	-2.051011	1.7487657	2.518091	-14.697113	1.7924905	0.098836556	2128.512447118759
114	-9.4508505	2.2564971	-4.44152	-15.15165	-4.6777334	2.0888972	-1.7420903	-7.954475	15.0	15.0	455999	-2.048784	1.7570721	1.8380158	-14.341803	1.7903528	0.10095512	2147.452751159668
115	-9.330403	2.3940187	-3.7776253	-19.146095	-6.1170197	2.148207	-3.0075488	-9.085961	15.0	15.0	459999	-2.0763395	1.7545459	3.5452971	-15.0529785	1.8206948	0.099632114	2166.0302255153656
