Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
101	-7.4615107	2.1018493	-3.8729203	-15.004612	-5.2439013	1.7345548	-2.608711	-9.115909	120.0	120.0	403999	-1.1126844	1.2083094	1.4903023	-8.760925	1.0798042	0.009527694	1374.2768106460571
102	-7.7285004	2.3968883	-3.993796	-13.523802	-5.8895187	1.5942981	-2.833926	-8.814386	120.0	120.0	407999	-1.078593	1.1810747	1.2782562	-9.002716	1.043753	0.008740694	1387.1337311267853
103	-7.480315	2.1745281	-3.4749026	-11.900485	-6.2608457	2.681579	-3.5655103	-12.320473	120.0	120.0	411999	-1.0829232	1.195958	0.53569317	-9.288415	1.0501941	0.0094802305	1399.9328536987305
104	-7.4092975	1.97649	-4.156043	-11.365815	-5.88629	1.673464	-3.7654881	-8.658779	120.0	120.0	415999	-1.0749503	1.1934963	0.38620615	-8.963763	1.0423918	0.00917797	1412.7143921852112
105	-7.5023355	2.1491652	-4.331236	-12.026798	-5.9454155	1.6748494	-3.9492393	-9.146407	120.0	120.0	419999	-1.0870302	1.1936857	0.3628149	-8.859954	1.0552688	0.008864013	1425.548355102539
106	-7.807812	1.7003047	-4.367435	-10.690074	-5.7751303	1.3118411	-3.5161388	-8.067388	120.0	120.0	423999	-1.0839194	1.1920916	0.8862212	-9.083536	1.0507965	0.00940602	1438.4169301986694
107	-8.641398	2.4828339	-4.831633	-14.6294775	-5.714056	1.9758587	-3.487704	-8.516678	120.0	120.0	427999	-1.0726593	1.1859226	0.5025556	-9.105838	1.0403633	0.009819842	1451.292231798172
108	-7.814454	1.8991088	-4.5292974	-12.075168	-5.7526054	1.8954264	-3.0027258	-8.556018	120.0	120.0	431999	-1.0796047	1.2036321	0.58351326	-8.842325	1.0480293	0.009147322	1464.1566135883331
109	-7.756471	1.9850619	-3.6394603	-12.909264	-6.319691	2.962721	-2.4976861	-11.58242	120.0	120.0	435999	-1.0756536	1.1982374	0.8864784	-8.402731	1.0440176	0.008864	1477.0417685508728
110	-6.9778867	1.8363255	-3.786288	-11.094227	-6.3538427	2.522249	-3.068467	-12.011323	120.0	120.0	439999	-1.0696989	1.1994789	1.2839804	-9.502175	1.038473	0.009293382	1490.170206785202
111	-7.9450855	2.3848894	-4.4788585	-15.270282	-6.126176	2.2191238	-3.6277108	-10.442883	120.0	120.0	443999	-1.0730864	1.1893854	0.5515301	-8.557641	1.0415202	0.009310033	1503.0164783000946
112	-7.418277	1.8733172	-4.113562	-10.69937	-6.647662	1.9160821	-3.350039	-9.53394	120.0	120.0	447999	-1.0739553	1.19605	0.73365474	-8.393751	1.0427252	0.009024775	1515.8717403411865
113	-7.7275343	1.8489523	-4.7593803	-11.693041	-6.182116	1.5056514	-3.1002383	-8.686973	120.0	120.0	451999	-1.0670631	1.1947147	0.50918865	-8.447639	1.0353612	0.008652794	1528.6739785671234
